trace_id,trace_timestamp,meeting_id,guild_id,channel_id,snippet_user_id,snippet_timestamp,audio_seconds,audio_bytes,audio_attachment_bytes,audio_media_id,output_text,normalized_text,transcription_flags,suppressed,quiet_audio,quiet_by_peak,quiet_by_activity,hard_silence_detected,rate_mismatch_detected,prompt_echo_detected,prompt_echo_metrics,logprob_avg,logprob_min,logprob_tokens,transcript_char_count,transcript_word_count,transcript_syllable_count,words_per_second,syllables_per_second,noise_gate_metrics,trace_url_path,classification,classification_reasons,duplicate_group_id,near_duplicate_group_id,audio_mean_volume_db,audio_max_volume_db,audio_volume_status,full_transcript_match_score,full_transcript_match_method,full_transcript_match_window,full_transcript_match_found
d3c957f08f51b42733b478de72c9e59c,2026-02-10T00:08:15.763Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682038580,0.84,161280,1772,GTdjHHgxqGYsqVrRuQaKQr,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.9245273867048897,-3.0207865238189697,13,68,11,19,13.095238095238095,22.61904761904762,"{""windowMs"": 20, ""totalWindows"": 42, ""peakDbfs"": -29.672753272586952, ""noiseFloorDbfs"": null, ""activeWindowCount"": 33, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/d3c957f08f51b42733b478de72c9e59c,unknown,no_output,,,-63.7,-39.3,,,empty,,False
0ff6ca69b6d652d5bad59e0758964aa9,2026-02-10T00:08:16.563Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682038580,0.84,161280,1772,GTdjHHgxqGYsqVrRuQaKQr,,,rate_mismatch|suppressed_rate_mismatch|prompt_echo_substring|suppressed_prompt_echo,True,False,False,False,False,True,True,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 333, ""transcriptWordCount"": 49, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": true, ""similarityMatch"": false, ""similarityRatio"": 0.22822822822822822, ""similarityThreshold"": 0.2, ""comparedLength"": 333, ""distance"": 76}",-0.02804012472008058,-2.2925519943237305,140,392,57,89,67.85714285714286,105.95238095238096,"{""windowMs"": 20, ""totalWindows"": 42, ""peakDbfs"": -29.672753272586952, ""noiseFloorDbfs"": null, ""activeWindowCount"": 33, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/0ff6ca69b6d652d5bad59e0758964aa9,hallucinated,prompt_echo_detected,,,-63.7,-39.3,,,empty,,False
b239f8e261913d38d0785c0768503db3,2026-02-10T00:08:17.363Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682045020,0.56,107520,1124,LyG8jowXPiPuyUJUhV2Bbm,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 1124, ""transcriptWordCount"": 204, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7758007117437722, ""similarityThreshold"": 0.2, ""comparedLength"": 380, ""distance"": 872}",-0.3583876512229943,-2.8906121253967285,232,1140,204,297,364.2857142857143,530.3571428571428,"{""windowMs"": 20, ""totalWindows"": 28, ""peakDbfs"": -54.322187710122726, ""noiseFloorDbfs"": null, ""activeWindowCount"": 20, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/b239f8e261913d38d0785c0768503db3,unknown,no_output,,,-78.3,-54.3,,,empty,,False
b104bf5449f0475e785ac90166050aaf,2026-02-10T00:08:18.516Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,638134454061105184,1770682044261,1.3,249600,2852,sLYNbzQqUKgX3pK7gAvrVU,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 55, ""transcriptWordCount"": 10, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8, ""similarityThreshold"": 0.2, ""comparedLength"": 55, ""distance"": 44}",-1.2466600261007745,-2.860447883605957,15,57,10,12,7.692307692307692,9.23076923076923,"{""windowMs"": 20, ""totalWindows"": 65, ""peakDbfs"": -9.655817778395878, ""noiseFloorDbfs"": null, ""activeWindowCount"": 47, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/b104bf5449f0475e785ac90166050aaf,unknown,no_output,,,-37.0,-9.9,,,empty,,False
75895d8e602262d2669da4e6d4bdd5a4,2026-02-10T00:08:19.315Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682045020,0.56,107520,1124,LyG8jowXPiPuyUJUhV2Bbm,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 64, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8125, ""similarityThreshold"": 0.2, ""comparedLength"": 64, ""distance"": 52}",-1.266436556354165,-2.687805414199829,16,66,11,14,19.642857142857142,24.999999999999996,"{""windowMs"": 20, ""totalWindows"": 28, ""peakDbfs"": -54.322187710122726, ""noiseFloorDbfs"": null, ""activeWindowCount"": 20, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/75895d8e602262d2669da4e6d4bdd5a4,unknown,no_output,,,-78.3,-54.3,,,empty,,False
a3d6487c3be19f275bf7bd87999797f3,2026-02-10T00:08:20.115Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,638134454061105184,1770682044261,1.3,249600,2852,sLYNbzQqUKgX3pK7gAvrVU,Hey,hey,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": false, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 3, ""transcriptWordCount"": 1, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityThreshold"": 0.2}",-2.5040793418884277,-2.5040793418884277,1,3,1,1,0.7692307692307692,0.7692307692307692,"{""windowMs"": 20, ""totalWindows"": 65, ""peakDbfs"": -9.655817778395878, ""noiseFloorDbfs"": null, ""activeWindowCount"": 47, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/a3d6487c3be19f275bf7bd87999797f3,unknown,mixed_signals,64,,-37.0,-9.9,,1.0,substring,,True
abd7cd18f9ab3a699f51339a16e81ce0,2026-02-10T00:08:20.916Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682048346,1.56,299520,3176,DZshzZv4dsoQaDVol7gysH,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.9706507206428796,-2.98921799659729,13,68,11,19,7.051282051282051,12.179487179487179,"{""windowMs"": 20, ""totalWindows"": 78, ""peakDbfs"": -23.188481555331904, ""noiseFloorDbfs"": null, ""activeWindowCount"": 61, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/abd7cd18f9ab3a699f51339a16e81ce0,unknown,no_output,,,-43.0,-23.3,,,empty,,False
dc0abfff0b541c4be79d6c6149744b4b,2026-02-10T00:08:21.717Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682011580,36.54,7015680,122084,ujZ9ACECovSgLYLtASUn2v,"Staff that will have like different media that you guys might need in different roles. So different media on how to deal with certain things or whatnot, etc. And it'll be put in forums so it'll be easy for everyone to find what they need to find when they need to find it. I don't know if either of you want to give any sort of speech, any sort of thanks, let people know about yourself that they don't already know. I know most people know Celeste already at this point, I'd hope.",staff that will have like different media that you guys might need in different roles so different media on how to deal with certain things or whatnot etc and it ll be put in forums so it ll be easy for everyone to find what they need to find when they need to find it i don t know if either of you want to give any sort of speech any sort of thanks let people know about yourself that they don t already know i know most people know celeste already at this point i d hope,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 472, ""transcriptWordCount"": 98, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7372881355932204, ""similarityThreshold"": 0.2, ""comparedLength"": 380, ""distance"": 348}",-0.033504773174478523,-0.5977404713630676,104,481,93,121,2.5451559934318557,3.31143951833607,"{""windowMs"": 20, ""totalWindows"": 1827, ""peakDbfs"": -0.9476672356024008, ""noiseFloorDbfs"": -57.63962958760263, ""activeWindowCount"": 1250, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/dc0abfff0b541c4be79d6c6149744b4b,legit,clean_metrics,65,36,-27.8,-1.0,,0.8982035928143712,fuzzy,426|530,True
f5b5e6cd647d4b54052509291e60b0fe,2026-02-10T00:08:22.516Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682048346,1.56,299520,3176,DZshzZv4dsoQaDVol7gysH,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 55, ""transcriptWordCount"": 10, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8, ""similarityThreshold"": 0.2, ""comparedLength"": 55, ""distance"": 44}",-1.290527610356609,-2.78470778465271,15,57,10,12,6.41025641025641,7.692307692307692,"{""windowMs"": 20, ""totalWindows"": 78, ""peakDbfs"": -23.188481555331904, ""noiseFloorDbfs"": null, ""activeWindowCount"": 61, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/f5b5e6cd647d4b54052509291e60b0fe,unknown,no_output,,,-43.0,-23.3,,,empty,,False
b3a0aae5729511597852d572301f4275,2026-02-10T00:08:23.348Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682011580,37,7104000,122552,nr1qOnMyTDj-C1xlRXtLnr,"Staff that will have like different media that you guys might need in different roles. So different media on how to deal with certain things or whatnot, etc. And it'll be put in forums so it'll be easy for everyone to find what they need to find when they need to find it. I don't know if either of you want to give any sort of speech, any sort of thanks, let people know about yourself that they don't already know. I know most people know Celeste already at this point, I'd hope.",staff that will have like different media that you guys might need in different roles so different media on how to deal with certain things or whatnot etc and it ll be put in forums so it ll be easy for everyone to find what they need to find when they need to find it i don t know if either of you want to give any sort of speech any sort of thanks let people know about yourself that they don t already know i know most people know celeste already at this point i d hope,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 472, ""transcriptWordCount"": 98, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7372881355932204, ""similarityThreshold"": 0.2, ""comparedLength"": 380, ""distance"": 348}",-0.03262256242659261,-0.6140540838241577,104,481,93,121,2.5135135135135136,3.27027027027027,"{""windowMs"": 20, ""totalWindows"": 1850, ""peakDbfs"": -0.9476672356024008, ""noiseFloorDbfs"": -59.42763781218885, ""activeWindowCount"": 1275, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/b3a0aae5729511597852d572301f4275,legit,clean_metrics,65,36,-27.8,-1.0,,0.8982035928143712,fuzzy,426|530,True
dffb3fd9e0d6c57325e8b8356ab7995f,2026-02-10T00:08:24.161Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682011580,37,7104000,122552,nr1qOnMyTDj-C1xlRXtLnr,"Staff that will have like different media that you guys might need in different roles. So different media on how to deal with certain things or whatnot, etc. And it'll be put in forums so it'll be easy for everyone to find what they need to find when they need to find it. I don't know if either of you want to give any sort of speech, any sort of thanks, let people know about yourself that they don't already know. I know most people know Celeste already at this point, I'd hope.",staff that will have like different media that you guys might need in different roles so different media on how to deal with certain things or whatnot etc and it ll be put in forums so it ll be easy for everyone to find what they need to find when they need to find it i don t know if either of you want to give any sort of speech any sort of thanks let people know about yourself that they don t already know i know most people know celeste already at this point i d hope,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 472, ""transcriptWordCount"": 98, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7372881355932204, ""similarityThreshold"": 0.2, ""comparedLength"": 380, ""distance"": 348}",-0.028679069004021167,-0.6098375916481018,104,481,93,121,2.5135135135135136,3.27027027027027,"{""windowMs"": 20, ""totalWindows"": 1850, ""peakDbfs"": -0.9476672356024008, ""noiseFloorDbfs"": -59.42763781218885, ""activeWindowCount"": 1275, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/dffb3fd9e0d6c57325e8b8356ab7995f,legit,clean_metrics,65,36,-27.8,-1.0,,0.8982035928143712,fuzzy,426|530,True
1b8d014e3fe1881e8186754b2bca432b,2026-02-10T00:08:25.767Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682052250,0.46,88320,944,EUDlvQB8FE1v9xDMTmioRP,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 43, ""transcriptWordCount"": 9, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8372093023255814, ""similarityThreshold"": 0.2, ""comparedLength"": 43, ""distance"": 36}",-1.5845049504529347,-3.1603755950927734,11,44,9,10,19.565217391304348,21.73913043478261,"{""windowMs"": 20, ""totalWindows"": 23, ""peakDbfs"": -57.63962958760263, ""noiseFloorDbfs"": null, ""activeWindowCount"": 13, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/1b8d014e3fe1881e8186754b2bca432b,unknown,no_output,,,-79.5,-58.1,,,empty,,False
50a1846c27bac1ae143e2ec6f1985584,2026-02-10T00:08:26.650Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682051474,1.1,211200,1664,WMcKjpT0fK-emKz4mnkUk1,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 55, ""transcriptWordCount"": 10, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8, ""similarityThreshold"": 0.2, ""comparedLength"": 55, ""distance"": 44}",-1.2426799829738835,-2.780301332473755,15,57,10,12,9.09090909090909,10.909090909090908,"{""windowMs"": 20, ""totalWindows"": 55, ""peakDbfs"": -45.30059865301648, ""noiseFloorDbfs"": null, ""activeWindowCount"": 35, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/50a1846c27bac1ae143e2ec6f1985584,unknown,no_output,,,-70.3,-44.9,,,empty,,False
d40c596f19a1719a1379a3bd03e41812,2026-02-10T00:08:27.368Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,233815839806193664,1770682051751,0.96,184320,1448,W4PNY6BCHyqdJWc4sF8Fks,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 11, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-0.9067027441297586,-2.9458305835723877,13,68,11,19,11.458333333333334,19.791666666666668,"{""windowMs"": 20, ""totalWindows"": 48, ""peakDbfs"": -54.60240199897902, ""noiseFloorDbfs"": null, ""activeWindowCount"": 30, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/d40c596f19a1719a1379a3bd03e41812,unknown,no_output,,,-72.1,-54.7,,,empty,,False
554d53a3e2d0c53e68f34bbe0ee5e909,2026-02-10T00:08:28.166Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682052250,0.46,88320,944,EUDlvQB8FE1v9xDMTmioRP,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 777, ""transcriptWordCount"": 131, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7168597168597168, ""similarityThreshold"": 0.2, ""comparedLength"": 380, ""distance"": 557}",-0.3701370749904914,-3.0938029289245605,160,792,131,201,284.7826086956522,436.95652173913044,"{""windowMs"": 20, ""totalWindows"": 23, ""peakDbfs"": -57.63962958760263, ""noiseFloorDbfs"": null, ""activeWindowCount"": 13, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/554d53a3e2d0c53e68f34bbe0ee5e909,unknown,no_output,,,-79.5,-58.1,,,empty,,False
67e41e8838f5831b8c0bd9a6e1a54caa,2026-02-10T00:08:28.966Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,233815839806193664,1770682051751,0.96,184320,1448,W4PNY6BCHyqdJWc4sF8Fks,,,quiet_audio|low_confidence|suppressed_low_confidence|rate_mismatch|suppressed_rate_mismatch,True,True,True,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 55, ""transcriptWordCount"": 10, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8, ""similarityThreshold"": 0.2, ""comparedLength"": 55, ""distance"": 44}",-1.324653035805871,-2.942497968673706,15,57,10,12,10.416666666666668,12.5,"{""windowMs"": 20, ""totalWindows"": 48, ""peakDbfs"": -54.60240199897902, ""noiseFloorDbfs"": null, ""activeWindowCount"": 30, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/67e41e8838f5831b8c0bd9a6e1a54caa,unknown,no_output,,,-72.1,-54.7,,,empty,,False
b1ca57808ee847cfa46d43364d56d680,2026-02-10T00:08:29.767Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682056145,0.46,88320,1052,tRoIiyYhh_a36TW1R01S98,,,rate_mismatch|suppressed_rate_mismatch,True,False,False,False,False,True,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 57, ""transcriptWordCount"": 12, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8421052631578947, ""similarityThreshold"": 0.2, ""comparedLength"": 57, ""distance"": 48}",-0.7367058184703209,-2.8578779697418213,17,58,11,13,23.913043478260867,28.26086956521739,"{""windowMs"": 20, ""totalWindows"": 23, ""peakDbfs"": -41.74630281861858, ""noiseFloorDbfs"": null, ""activeWindowCount"": 13, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/b1ca57808ee847cfa46d43364d56d680,unknown,no_output,,,-64.9,-41.4,,,empty,,False
bab0203b6ee4b936fbee885f14356502,2026-02-10T00:08:30.567Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682056145,2.76,529920,3428,wVGEdVJPeVnzhcfjPwhvAS,I think we should start with the Vket event.,i think we should start with the vket event,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 43, ""transcriptWordCount"": 9, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8372093023255814, ""similarityThreshold"": 0.2, ""comparedLength"": 43, ""distance"": 36}",-1.5761092238297516,-2.9093449115753174,11,44,9,10,3.2608695652173916,3.6231884057971016,"{""windowMs"": 20, ""totalWindows"": 138, ""peakDbfs"": -41.74630281861858, ""noiseFloorDbfs"": null, ""activeWindowCount"": 84, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/bab0203b6ee4b936fbee885f14356502,hallucinated,contains_vket,47,25,-69.8,-41.4,,0.3589743589743589,fuzzy,1456|1471,False
4686104042c4f834e8cf9dd9a6333a18,2026-02-10T00:08:31.371Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682051474,7.94,1524480,10268,hT7v1fqN0yKWedS_omd49f,I think we should start with the Vket event.,i think we should start with the vket event,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 43, ""transcriptWordCount"": 9, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8372093023255814, ""similarityThreshold"": 0.2, ""comparedLength"": 43, ""distance"": 36}",-1.5952356113544242,-3.0258476734161377,11,44,9,10,1.1335012594458438,1.2594458438287153,"{""windowMs"": 20, ""totalWindows"": 397, ""peakDbfs"": -34.40530690554588, ""noiseFloorDbfs"": -90.30899869919436, ""activeWindowCount"": 164, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/4686104042c4f834e8cf9dd9a6333a18,hallucinated,contains_vket,47,25,-61.2,-34.1,,0.3589743589743589,fuzzy,1456|1471,False
1904f9b89f8e8efc87ed10023f2e924e,2026-02-10T00:08:32.166Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,428436921761398784,1770682056145,3.52,675840,5156,N34BQFlzz-n4lOsF5KeCXu,I think we should have a meeting to discuss the upcoming Vket event.,i think we should have a meeting to discuss the upcoming vket event,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 67, ""transcriptWordCount"": 13, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.8656716417910447, ""similarityThreshold"": 0.2, ""comparedLength"": 67, ""distance"": 58}",-1.1380886000813917,-2.8950319290161133,15,68,13,18,3.6931818181818183,5.113636363636363,"{""windowMs"": 20, ""totalWindows"": 176, ""peakDbfs"": -26.51357957225688, ""noiseFloorDbfs"": null, ""activeWindowCount"": 113, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/1904f9b89f8e8efc87ed10023f2e924e,hallucinated,contains_vket,48,26,-63.7,-28.0,,0.3055555555555556,fuzzy,1110|1129,False
26f6a9823bd33ec03cee8a437dfc4ef5,2026-02-10T00:08:32.967Z,3837e4e0-64e9-44ba-b5de-c3a6849832d6,480695542155051010,1162985500995493959,384491311085912074,1770682051474,13.56,2603520,17324,aiI9OJdZLzhpq4jOtj2PKC,I think that it would be a good idea to have a meeting.,i think that it would be a good idea to have a meeting,,False,False,False,False,False,False,False,"{""enabled"": true, ""eligible"": true, ""normalizedPromptLength"": 380, ""normalizedTranscriptLength"": 54, ""transcriptWordCount"": 13, ""minChars"": 12, ""minWords"": 2, ""substringMatch"": false, ""similarityMatch"": false, ""similarityRatio"": 0.7962962962962963, ""similarityThreshold"": 0.2, ""comparedLength"": 54, ""distance"": 43}",-1.308262257703713,-2.5017499923706055,14,55,13,16,0.9587020648967551,1.1799410029498525,"{""windowMs"": 20, ""totalWindows"": 678, ""peakDbfs"": -34.40530690554588, ""noiseFloorDbfs"": -90.30899869919436, ""activeWindowCount"": 297, ""minActiveWindows"": 2, ""minPeakAboveNoiseDb"": 15, ""thresholdDbfs"": -45}",/project/cmjrpt3y8012kad072p82e3fc/traces/26f6a9823bd33ec03cee8a437dfc4ef5,unknown,mixed_signals,66,37,-63.1,-34.1,,0.379746835443038,fuzzy,3782|3801,False
